date,open,high,low,close,volume,date_unix
2017-11-23,8251.5,8290.0,8030.0,8030.0,3096.81717503,1511395200
2017-11-24,8028.7,8277.7,7850.0,8173.1,4049.82022353,1511481600
2017-11-25,8174.1,8697.1,8100.0,8690.0,2680.85325729,1511568000
2017-11-26,8691.8,9388.0,8691.8,9174.3,3192.03207954,1511654400
2017-11-27,9174.3,9654.7,9155.6,9580.0,3131.80533832,1511740800
2017-11-28,9597.7,9885.2,9411.0,9800.0,2475.90411229,1511827200
2017-11-29,9820.0,11379.8,9000.2,9795.8,9958.7587297705,1511913600
2017-11-30,9773.1,10680.1,9220.8,10088.5,6997.1112075901,1512000000
2017-12-01,10087.8,10961.2,9450.0,10896.1,4676.81408673,1512086400
2017-12-02,10887.1,11198.6,10673.0,10901.0,2623.40366774,1512172800
2017-12-03,10901.0,11777.0,10701.6,11235.1,4153.48733109,1512259200
2017-12-04,11242.0,11663.9,11006.3,11638.0,3476.47232317,1512345600
2017-12-05,11638.0,11850.0,11502.2,11736.2,3195.85665527,1512432000
2017-12-06,11723.4,13850.0,11723.4,13737.7,5197.7545049,1512518400
2017-12-07,13733.4,15958.0,13699.0,15899.0,7755.7522399005,1512604800
2017-12-08,15899.0,16986.0,14201.6,15921.9,4718.3858764401,1512691200
2017-12-09,15921.9,16100.0,13200.0,14682.9,3770.61362482,1512777600
2017-12-10,14682.9,15700.0,13000.0,14850.3,4467.8537916301,1512864000
2017-12-11,14850.0,17423.0,14850.0,16578.0,4505.5273688401,1512950400
2017-12-12,16568.1,17390.1,16300.0,16889.3,3333.16711892,1513036800
2017-12-13,16894.3,17199.9,15717.0,16150.1,3288.35052657,1513123200
2017-12-14,16135.3,16698.5,15825.7,16376.1,2915.69181985,1513209600
2017-12-15,16376.6,17950.0,16323.3,17500.0,3611.7813784,1513296000
2017-12-16,17500.0,19500.0,17343.0,19356.9,2758.74152106,1513382400
2017-12-17,19356.9,19660.0,18567.1,18920.6,3274.96908744,1513468800
2017-12-18,18920.8,19289.0,18298.5,18833.1,3388.9076985,1513555200
2017-12-19,18832.8,18946.8,16723.5,17600.5,4451.9052141301,1513641600
2017-12-20,17593.5,17724.5,15501.2,16220.7,6042.2546899903,1513728000
2017-12-21,16217.7,16950.0,14315.0,15180.0,4131.37583307,1513814400
2017-12-22,15184.3,15442.3,11205.0,13874.1,11076.1078052906,1513900800
2017-12-23,13899.8,15600.0,13499.9,14560.9,3831.47848784,1513987200
2017-12-24,14569.4,14841.8,12500.0,13760.0,3621.10168348,1514073600
2017-12-25,13760.0,14512.0,13030.0,13865.0,2454.5018847299,1514160000
2017-12-26,13870.0,16249.0,13763.0,15814.5,3622.5330871401,1514246400
2017-12-27,15813.3,16555.2,14624.0,15445.9,3771.65844893,1514332800
2017-12-28,15444.3,15550.0,13732.5,14548.8,5020.6256839301,1514419200
2017-12-29,14566.1,15198.5,14250.0,14400.8,3219.8920918,1514505600
2017-12-30,14400.8,14438.8,12132.4,12600.0,4404.2834104,1514592000
2017-12-31,12600.0,14299.0,12500.0,13990.0,2210.38420793,1514678400
2018-01-01,13971.1,14442.9,13050.0,13506.1,2226.3725067099,1514764800
2018-01-02,13506.1,15300.0,13088.8,14882.0,3228.21366839,1514851200
2018-01-03,14882.0,15599.7,14701.9,15185.7,2740.65307326,1514937600
2018-01-04,15186.7,15500.1,14417.1,15266.6,3497.90019972,1515024000
2018-01-05,15266.6,17000.0,14961.0,16990.0,3728.58977026,1515110400
2018-01-06,16988.3,17245.0,16167.5,17088.0,2126.63751312,1515196800
2018-01-07,17083.5,17100.0,15665.0,16128.4,2270.3585095,1515283200
2018-01-08,16116.9,16130.1,13500.0,15022.6,3925.06457211,1515369600
2018-01-09,15016.9,15440.7,14230.7,14516.6,2991.73717995,1515456000
2018-01-10,14508.5,14979.0,13525.0,14937.6,3993.36981293,1515542400
2018-01-11,14907.0,15055.0,12848.0,13647.9,1991.79183395,1515628800
2018-01-12,13503.0,13503.0,13503.0,13503.0,0.009,1515715200
2018-01-13,14101.0,17200.0,13266.3,14400.0,1179.70380064,1515801600
2018-01-14,14396.3,14500.0,13209.6,13711.2,2430.29268913,1515888000
2018-01-15,13711.1,14438.9,13207.0,13608.3,3521.11833002,1515974400
2018-01-16,13606.9,13633.1,10111.0,11533.2,10021.9238199005,1516060800
2018-01-17,11533.9,11968.9,9225.0,11185.0,11353.5899794105,1516147200
2018-01-18,11191.0,12262.3,10750.0,11286.0,7722.0930042104,1516233600
2018-01-19,11286.1,12040.0,11036.4,11598.1,5520.7343289503,1516320000
2018-01-20,11599.0,13079.6,11539.1,12845.9,4920.5801555903,1516406400
2018-01-21,12845.6,12845.8,11146.0,11556.0,4677.5630831701,1516492800
2018-01-22,11588.6,11968.5,10000.0,10811.3,5133.1069375504,1516579200
2018-01-23,10811.3,11456.0,10001.0,10849.9,5067.0330533901,1516665600
2018-01-24,10850.0,11500.0,10529.0,11419.8,4225.93491648,1516752000
2018-01-25,11419.8,11760.1,10899.0,11159.3,4648.4482543402,1516838400
2018-01-26,11156.1,11634.2,10320.0,11080.8,7680.8856903809,1516924800
2018-01-27,11080.0,11595.0,10850.0,11386.0,5943.5383782407,1517011200
2018-01-28,11380.2,11932.7,11100.0,11629.9,5972.0843134704,1517097600
2018-01-29,11633.9,11708.3,11015.0,11150.0,4564.69002336,1517184000
2018-01-30,11149.9,11200.0,9750.3,9979.8,10691.8993672704,1517270400
2018-01-31,9985.0,10331.0,9513.1,10101.6,8868.3088098102,1517356800
2018-02-01,10105.5,10180.9,8525.3,9037.6,14776.4140814305,1517443200
2018-02-02,9043.0,9155.0,7606.0,8772.6,18572.4774678004,1517529600
2018-02-03,8770.0,9463.7,8022.9,9167.9,8118.5088598705,1517616000
2018-02-04,9178.0,9346.0,7751.2,8130.2,8207.3897649503,1517702400
2018-02-05,8146.8,8349.3,6530.0,6843.7,20676.9514161603,1517788800
2018-02-06,6843.8,7950.0,5850.0,7677.0,28799.3601100893,1517875200
2018-02-07,7676.1,8644.1,7125.1,7559.0,15778.7154071904,1517961600
2018-02-08,7552.4,8638.4,7543.0,8231.0,11216.6980297203,1518048000
2018-02-09,8239.7,8749.9,7750.0,8680.1,10628.39103972,1518134400
2018-02-10,8680.9,9080.0,8139.4,8555.7,10633.6511615906,1518220800
2018-02-11,8554.0,8555.4,7842.0,8056.1,8492.7713023204,1518307200
2018-02-12,8063.8,8988.0,8059.9,8906.3,7894.1369923201,1518393600
2018-02-13,8897.6,8933.7,8385.0,8517.7,6411.5345649001,1518480000
2018-02-14,8520.0,9520.6,8519.4,9489.7,7551.9965376504,1518566400
2018-02-15,9475.7,10247.0,9330.1,10037.0,9682.2423848303,1518652800
2018-02-16,10044.4,10325.1,9689.0,10188.5,6618.3185666702,1518739200
2018-02-17,10188.5,11131.9,10056.7,11100.0,7380.9378499803,1518825600
2018-02-18,11100.0,11308.8,10205.0,10430.0,9183.5351596314,1518912000
2018-02-19,10430.0,11269.5,10371.0,11165.1,5688.9012680903,1518998400
2018-02-20,11165.1,11790.1,11078.0,11242.3,9323.9434786907,1519084800
2018-02-21,11231.2,11300.0,10236.2,10468.1,14340.4961690801,1519171200
2018-02-22,10477.2,10976.0,9712.0,9840.2,13980.6942578404,1519257600
2018-02-23,9842.0,10438.6,9550.9,10157.7,11254.2813410406,1519344000
2018-02-24,10147.9,10578.7,9363.0,9688.0,9604.0185940606,1519430400
2018-02-25,9688.0,9887.1,9310.1,9580.0,7456.2258147403,1519516800
2018-02-26,9580.0,10471.0,9386.7,10322.1,9117.0625545004,1519603200
2018-02-27,10326.8,10878.9,10123.7,10551.0,7363.3343805702,1519689600
2018-02-28,10569.0,11081.4,10260.1,10310.0,8552.4778057104,1519776000
2018-03-01,10309.0,11079.3,10130.0,10920.0,7852.2740753603,1519862400
2018-03-02,10920.0,11190.0,10778.8,11031.3,5738.5313561902,1519948800
2018-03-03,11031.3,11528.9,11031.3,11428.0,4944.4478019701,1520035200
2018-03-04,11429.9,11539.0,11062.1,11512.1,4149.2534799401,1520121600
2018-03-05,11503.1,11666.4,11400.8,11433.9,4954.2526061599,1520208000
2018-03-06,11432.9,11438.0,10550.1,10731.5,10018.3224575302,1520294400
2018-03-07,10718.4,10899.0,9388.1,9903.0,14472.6011571707,1520380800
2018-03-08,9903.0,10120.7,9000.0,9279.9,11725.8295867606,1520467200
2018-03-09,9290.1,9427.9,8400.0,9244.5,19451.8184584602,1520553600
2018-03-10,9224.5,9515.2,8653.0,8752.0,11013.3514404228,1520640000
2018-03-11,8762.3,9745.0,8434.1,9526.2,13887.8296224006,1520726400
2018-03-12,9533.7,9899.9,8755.0,9102.8,13106.4141937294,1520812800
2018-03-13,9109.9,9477.0,8812.5,9141.3,11066.1592684603,1520899200
2018-03-14,9141.2,9370.9,7900.0,8174.2,16372.0781592504,1520985600
2018-03-15,8175.9,8425.0,7621.4,8248.6,17259.2308480907,1521072000
2018-03-16,8244.9,8615.0,7859.4,8251.0,11977.7705075704,1521158400
2018-03-17,8260.0,8340.0,7700.0,7843.4,11663.4802686706,1521244800
2018-03-18,7839.1,8249.1,7305.0,8183.2,18593.9473848412,1521331200
2018-03-19,8183.2,8780.0,8064.0,8610.2,15090.7448451508,1521417600
2018-03-20,8600.0,9037.0,8305.2,8912.0,12610.9221519907,1521504000
2018-03-21,8911.9,9189.8,8750.0,8880.0,10571.3046421804,1521590400
2018-03-22,8879.0,9116.2,8487.0,8711.5,9985.4456407204,1521676800
2018-03-23,8710.0,8934.9,8265.0,8916.8,9577.1655393706,1521763200
2018-03-24,8917.4,9030.0,8480.0,8530.0,6878.0315660605,1521849600
2018-03-25,8532.7,8678.0,8368.8,8444.4,6076.1957652501,1521936000
2018-03-26,8453.5,8499.7,7850.0,8137.8,10150.4715029804,1522022400
2018-03-27,8137.8,8230.0,7708.6,7786.7,10179.2767289104,1522108800
2018-03-28,7786.7,8114.5,7728.3,7943.3,6642.3713826602,1522195200
2018-03-29,7935.0,7975.0,6900.0,7080.1,20895.7091060505,1522281600
2018-03-30,7084.8,7244.0,6550.0,6804.0,20857.6832803608,1522368000
2018-03-31,6804.0,7199.7,6773.9,6911.1,9318.5783671005,1522454400
2018-04-01,6913.8,7037.0,6449.4,6810.0,13276.0728828407,1522540800
2018-04-02,6818.8,7134.9,6761.0,7054.7,8333.8172445701,1522627200
2018-04-03,7054.6,7529.7,7013.1,7414.8,9473.7563158705,1522713600
2018-04-04,7410.1,7432.7,6699.0,6790.4,11284.4522643705,1522800000
2018-04-05,6790.4,6935.8,6551.8,6763.5,11046.9911463603,1522886400
2018-04-06,6763.6,6848.0,6505.0,6616.2,7304.3573463502,1522972800
2018-04-07,6613.9,7077.7,6602.2,6893.1,6684.7209198501,1523059200
2018-04-08,6885.0,7113.6,6878.6,7014.5,4464.73727071,1523145600
2018-04-09,7022.9,7186.1,6608.3,6773.4,9945.5167700302,1523232000
2018-04-10,6774.2,6888.0,6646.8,6830.0,4965.8893473601,1523318400
2018-04-11,6829.9,6969.0,6798.0,6941.0,4106.75996618,1523404800
2018-04-12,6940.9,8500.0,6759.0,7919.9,15139.2373109203,1523491200
2018-04-13,7919.9,8240.4,7741.0,7882.5,10669.7101503204,1523577600
2018-04-14,7882.4,8215.3,7816.2,8004.9,5013.1647998401,1523664000
2018-04-15,8005.0,8422.0,7996.6,8363.3,4067.77521854,1523750400
2018-04-16,8374.0,8429.8,7902.0,8057.1,5906.3268340701,1523836800
2018-04-17,8057.2,8181.4,7800.3,7893.1,5197.5799638301,1523923200
2018-04-18,7893.0,8308.0,7865.0,8170.0,5577.1103782301,1524009600
2018-04-19,8170.6,8308.0,8099.7,8275.7,3584.32537652,1524096000
2018-04-20,8267.5,8943.8,8226.0,8875.0,7749.0224854702,1524182400
2018-04-21,8875.1,9075.0,8629.3,8944.6,5032.7049465401,1524268800
2018-04-22,8939.7,9072.0,8760.5,8811.8,4049.59962766,1524355200
2018-04-23,8796.3,9032.1,8784.9,8954.1,4291.092669,1524441600
2018-04-24,8959.0,9749.0,8947.0,9661.7,8904.0284828803,1524528000
2018-04-25,9661.7,9750.0,8767.0,8855.7,14048.6324902107,1524614400
2018-04-26,8857.0,9300.0,8555.0,9291.4,7802.7531497402,1524700800
2018-04-27,9281.7,9381.9,8891.8,8917.8,6206.9003430402,1524787200
2018-04-28,8917.8,9437.2,8865.0,9339.2,4802.2085014601,1524873600
2018-04-29,9328.1,9538.0,9165.0,9411.2,3800.97343832,1524960000
2018-04-30,9407.4,9453.9,9110.7,9243.2,4135.39593872,1525046400
2018-05-01,9246.5,9246.5,8830.0,9081.3,5955.9221071501,1525132800
2018-05-02,9074.3,9262.0,8979.0,9217.1,3876.81990949,1525219200
2018-05-03,9233.3,9799.9,9170.1,9735.9,5992.5072810702,1525305600
2018-05-04,9731.1,9779.9,9511.0,9688.9,4244.28722653,1525392000
2018-05-05,9687.9,9962.0,9465.0,9795.0,3999.8792674201,1525478400
2018-05-06,9794.9,9899.0,9364.0,9604.9,3174.13105579,1525564800
2018-05-07,9605.0,9626.8,9200.0,9360.6,3988.39384967,1525651200
2018-05-08,9359.6,9458.6,9050.0,9172.7,3183.67436477,1525737600
2018-05-09,9178.3,9464.1,8960.0,9305.4,4520.0865600101,1525824000
2018-05-10,9302.0,9395.9,8990.5,9011.0,3113.99145437,1525910400
2018-05-11,9009.8,9009.8,8325.0,8407.8,6857.0832913101,1525996800
2018-05-12,8411.0,8649.9,8223.2,8479.0,5044.4390387601,1526083200
2018-05-13,8478.8,8749.6,8317.9,8698.2,3361.11079837,1526169600
2018-05-14,8698.2,8886.3,8286.3,8660.8,6017.8891347301,1526256000
2018-05-15,8661.6,8862.0,8421.0,8462.8,3875.26010515,1526342400
2018-05-16,8473.1,8494.0,8077.3,8344.9,6332.9337675701,1526428800
2018-05-17,8345.8,8500.0,7978.8,8064.0,4246.83894109,1526515200
2018-05-18,8064.0,8280.0,7932.5,8231.9,4061.44740601,1526601600
2018-05-19,8231.9,8394.0,8160.2,8233.8,2247.53984882,1526688000
2018-05-20,8229.9,8596.7,8147.9,8518.9,2637.54131634,1526774400
2018-05-21,8524.9,8596.5,8292.4,8390.8,2902.60798901,1526860800
2018-05-22,8390.8,8408.0,7938.4,7989.1,4213.60304265,1526947200
2018-05-23,7989.2,8038.2,7440.6,7500.3,7842.8694497802,1527033600
2018-05-24,7503.0,7725.0,7255.0,7572.0,6483.4918728301,1527120000
2018-05-25,7575.7,7650.0,7286.7,7466.0,4734.8912859201,1527206400
2018-05-26,7466.3,7634.9,7215.0,7330.0,2485.17812158,1527292800
2018-05-27,7325.0,7388.0,7212.1,7325.9,2167.32972428,1527379200
2018-05-28,7325.9,7447.9,7070.5,7102.6,4174.0082578901,1527465600
2018-05-29,7102.8,7530.3,7051.0,7462.6,4828.09385383,1527552000
2018-05-30,7462.8,7568.3,7260.0,7374.9,3760.92107508,1527638400
2018-05-31,7372.5,7599.3,7330.2,7485.6,3358.27326708,1527724800
2018-06-01,7490.9,7599.1,7350.0,7504.2,3044.97604975,1527811200
2018-06-02,7504.0,7693.6,7434.3,7636.1,2475.22107012,1527897600
2018-06-03,7630.2,7780.0,7589.4,7716.8,1953.83924849,1527984000
2018-06-04,7716.0,7759.1,7442.0,7495.5,3146.34685613,1528070400
2018-06-05,7495.4,7677.1,7350.0,7622.0,3451.89189003,1528156800
2018-06-06,7622.0,7695.0,7482.6,7659.8,2983.11635821,1528243200
2018-06-07,7650.4,7750.0,7630.0,7679.4,1975.44040586,1528329600
2018-06-08,7679.7,7700.0,7530.9,7611.9,2073.02191196,1528416000
2018-06-09,7611.9,7679.6,7455.1,7495.1,1276.5830428,1528502400
2018-06-10,7496.8,7496.8,6621.7,6767.9,7667.3641483102,1528588800
2018-06-11,6768.2,6899.7,6629.0,6877.0,3811.61326949,1528675200
2018-06-12,6877.0,6885.6,6450.0,6547.2,4724.8478894301,1528761600
2018-06-13,6543.5,6634.3,6122.1,6294.2,7130.2093346502,1528848000
2018-06-14,6295.7,6734.8,6264.4,6640.7,7046.8965674203,1528934400
2018-06-15,6636.3,6678.1,6355.1,6387.6,3927.75658813,1529020800
2018-06-16,6388.0,6550.0,6324.2,6481.4,2365.44937691,1529107200
2018-06-17,6480.8,6574.6,6425.0,6440.8,1638.06699232,1529193600
2018-06-18,6444.5,6800.0,6359.1,6706.6,3636.49387722,1529280000
2018-06-19,6710.4,6854.3,6658.6,6740.2,2759.38739867,1529366400
2018-06-20,6740.2,6814.0,6515.0,6755.4,3586.91666425,1529452800
2018-06-21,6756.7,6787.6,6679.0,6716.1,2105.95290865,1529539200
2018-06-22,6716.1,6725.3,5950.0,6055.5,8628.4765420002,1529625600
2018-06-23,6054.0,6292.4,6034.7,6154.1,3564.58549936,1529712000
2018-06-24,6154.1,6275.0,5650.0,6150.1,9238.7192438301,1529798400
2018-06-25,6150.0,6341.4,6066.0,6245.5,4188.4320218101,1529884800
2018-06-26,6246.0,6278.8,6033.3,6081.3,3434.15813453,1529971200
2018-06-27,6072.4,6239.9,6000.0,6134.2,3990.63263912,1530057600
2018-06-28,6132.5,6161.1,5820.0,5858.6,3611.89930119,1530144000
2018-06-29,5853.4,6309.0,5787.7,6196.9,5131.7805191801,1530230400
2018-06-30,6198.6,6525.0,6190.5,6387.9,3454.25901766,1530316800
2018-07-01,6387.0,6433.3,6254.3,6345.8,1940.38940675,1530403200
2018-07-02,6343.6,6678.7,6275.0,6617.7,3636.66673077,1530489600
2018-07-03,6618.7,6670.0,6467.6,6495.5,2754.87114693,1530576000
2018-07-04,6497.0,6790.0,6399.8,6584.2,3811.89849172,1530662400
2018-07-05,6587.0,6715.2,6450.0,6526.2,3316.81460343,1530748800
2018-07-06,6529.8,6639.2,6450.0,6595.4,2358.1162402899,1530835200
2018-07-07,6599.9,6838.5,6503.2,6755.1,2229.00030908,1530921600
2018-07-08,6754.1,6777.1,6680.5,6704.7,1770.8034624,1531008000
2018-07-09,6704.8,6800.0,6610.0,6662.5,2209.58233668,1531094400
2018-07-10,6662.5,6684.2,6276.7,6304.6,4426.63621401,1531180800
2018-07-11,6304.6,6400.6,6279.0,6377.9,2466.36454935,1531267200
2018-07-12,6378.0,6378.0,6073.3,6242.5,4293.13103759,1531353600
2018-07-13,6248.2,6356.0,6126.1,6214.9,2993.3954711899,1531440000
2018-07-14,6215.2,6329.5,6187.0,6250.4,1472.07447423,1531526400
2018-07-15,6252.8,6386.9,6234.5,6335.4,2272.5262393399,1531612800
2018-07-16,6345.2,6750.0,6328.0,6727.0,5254.16635675,1531699200
2018-07-17,6727.0,7475.0,6667.1,7316.9,7189.7355088301,1531785600
2018-07-18,7316.2,7599.0,7234.6,7367.4,6059.9800540901,1531872000
2018-07-19,7379.9,7548.8,7280.8,7472.3,4114.20809718,1531958400
2018-07-20,7472.3,7670.5,7238.8,7320.0,5351.30873039,1532044800
2018-07-21,7320.0,7447.9,7200.3,7396.7,2408.68298029,1532131200
2018-07-22,7397.7,7581.9,7320.0,7401.1,2554.43826634,1532217600
2018-07-23,7401.1,7844.9,7375.8,7720.0,5418.9988199701,1532304000
2018-07-24,7719.9,8491.1,7695.0,8401.8,8311.6288283403,1532390400
2018-07-25,8395.4,8496.6,8062.1,8166.0,5750.8014398901,1532476800
2018-07-26,8164.7,8315.0,7840.0,7925.0,5606.02425711,1532563200
2018-07-27,7925.1,8274.8,7800.5,8177.0,5530.0023793302,1532649600
2018-07-28,8177.1,8250.0,8072.0,8230.8,1768.0996495,1532736000
2018-07-29,8225.3,8290.2,8125.0,8213.5,1714.1729232,1532822400
2018-07-30,8213.1,8274.9,7850.1,8170.0,4501.0361691101,1532908800
2018-07-31,8169.9,8170.0,7634.8,7726.0,5451.5136641702,1532995200
2018-08-01,7726.0,7757.7,7423.0,7604.1,4418.8205517401,1533081600
2018-08-02,7605.3,7700.0,7455.7,7534.8,3842.0863207097,1533168000
2018-08-03,7534.7,7534.7,7254.6,7415.0,5255.8086752601,1533254400
2018-08-04,7410.1,7485.9,6927.0,7024.5,4985.6029002501,1533340800
2018-08-05,7011.8,7088.4,6880.1,7026.9,3309.71773923,1533427200
2018-08-06,7026.9,7159.9,6833.0,6935.7,3151.62137107,1533513600
2018-08-07,6935.7,7149.0,6659.9,6717.8,6505.4671049101,1533600000
2018-08-08,6714.9,6715.0,6120.0,6275.9,9467.8317805103,1533686400
2018-08-09,6276.6,6630.5,6179.1,6536.0,5940.66974731,1533772800
2018-08-10,6533.4,6579.1,6010.0,6141.5,7526.6866580805,1533859200
2018-08-11,6141.1,6491.1,5969.6,6231.8,7124.7359910404,1533945600
2018-08-12,6233.2,6478.0,6158.5,6312.2,4542.2278839398,1534032000
2018-08-13,6310.0,6544.7,6142.5,6250.0,5762.2494954601,1534118400
2018-08-14,6250.0,6789.8,5890.0,6196.8,10247.1496659403,1534204800
2018-08-15,6193.1,6649.0,6186.0,6269.5,8069.7474729602,1534291200
2018-08-16,6269.5,6491.8,6213.0,6316.0,4760.15867825,1534377600
2018-08-17,6311.6,6596.7,6289.1,6589.2,3810.80736806,1534464000
2018-08-18,6589.7,6615.8,6301.6,6400.0,3128.52170748,1534550400
2018-08-19,6400.0,6546.9,6317.2,6475.1,1721.69385641,1534636800
2018-08-20,6477.9,6520.0,6224.0,6257.2,3787.10400671,1534723200
2018-08-21,6257.1,6500.0,6241.4,6475.5,3181.62205004,1534809600
2018-08-22,6474.5,6916.5,6210.0,6359.8,8206.7350897002,1534896000
2018-08-23,6354.9,6578.2,6329.2,6527.2,3430.61656549,1534982400
2018-08-24,6527.6,6748.0,6451.1,6693.3,3112.78621782,1535068800
2018-08-25,6693.1,6795.0,6660.6,6732.3,2077.02568274,1535155200
2018-08-26,6730.8,6775.0,6560.4,6710.0,2027.09113858,1535241600
2018-08-27,6710.0,6949.8,6648.1,6909.0,3181.26180222,1535328000
2018-08-28,6906.2,7133.7,6860.0,7076.7,5196.6240479301,1535414400
2018-08-29,7076.7,7120.0,6886.6,7022.7,2919.72814403,1535500800
2018-08-30,7025.4,7060.0,6776.9,6983.1,4730.6290473,1535587200
2018-08-31,6983.1,7085.9,6888.0,7015.8,3498.94458595,1535673600
2018-09-01,7014.8,7254.0,7014.7,7191.3,2912.71802862,1535760000
2018-09-02,7191.2,7331.1,7127.5,7294.7,3383.46479112,1535846400
2018-09-03,7294.5,7329.9,7183.5,7256.1,2218.42701096,1535932800
2018-09-04,7256.0,7405.9,7219.2,7359.3,2791.50635582,1536019200
2018-09-05,7358.8,7389.4,6638.8,6686.6,7620.2466859702,1536105600
2018-09-06,6684.4,6702.3,6250.0,6494.8,9592.9891642903,1536192000
2018-09-07,6494.8,6524.8,6318.8,6397.6,3234.96751056,1536278400
2018-09-08,6400.0,6457.7,6073.9,6183.2,3870.7762251701,1536364800
2018-09-09,6183.2,6459.4,6137.6,6230.9,3636.5703698201,1536451200
2018-09-10,6232.8,6371.3,6231.0,6304.5,3377.333021,1536537600
2018-09-11,6301.2,6410.9,6162.4,6282.3,3534.8259152,1536624000
2018-09-12,6281.0,6366.4,6195.0,6319.5,2970.71313212,1536710400
2018-09-13,6325.1,6595.9,6325.1,6487.1,5151.3038084201,1536796800
2018-09-14,6490.5,6599.8,6388.0,6482.9,4004.80392224,1536883200
2018-09-15,6482.3,6568.4,6465.2,6520.0,1289.21839839,1536969600
2018-09-16,6520.0,6520.1,6342.8,6497.9,1667.09379708,1537056000
2018-09-17,6501.7,6532.1,6202.2,6250.0,5043.6560901201,1537142400
2018-09-18,6250.0,6384.9,6225.0,6330.5,3231.40008301,1537228800
2018-09-19,6330.7,6574.0,6102.6,6392.1,4789.5385138,1537315200
2018-09-20,6390.6,6547.2,6339.2,6491.2,3697.29483695,1537401600
2018-09-21,6491.2,6819.5,6480.0,6755.3,5723.7800598301,1537488000
2018-09-22,6755.0,6836.4,6625.1,6717.0,3104.85160465,1537574400
2018-09-23,6705.3,6768.0,6660.1,6700.0,1383.16306327,1537660800
2018-09-24,6700.2,6719.9,6545.0,6579.2,3892.98802754,1537747200
2018-09-25,6579.2,6580.0,6318.5,6435.0,5070.27744028,1537833600
2018-09-26,6434.9,6540.7,6372.0,6453.5,3269.59907853,1537920000
2018-09-27,6452.0,6730.0,6430.9,6683.8,4768.61657017,1538006400
2018-09-28,6683.7,6796.2,6529.4,6622.3,4522.27287464,1538092800
2018-09-29,6622.2,6622.2,6450.1,6582.7,2152.33993481,1538179200
2018-09-30,6582.2,6641.0,6518.0,6604.1,1172.97098727,1538265600
2018-10-01,6603.8,6633.3,6490.2,6572.6,1863.85010232,1538352000
2018-10-02,6574.5,6597.0,6436.2,6500.0,3054.40144826,1538438400
2018-10-03,6497.7,6521.1,6397.6,6463.9,5143.6826609401,1538524800
2018-10-04,6463.8,6598.9,6461.0,6547.4,2016.90547481,1538611200
2018-10-05,6557.0,6666.6,6494.1,6580.1,2486.38090196,1538697600
2018-10-06,6582.7,6599.0,6532.0,6550.0,856.99887958,1538784000
2018-10-07,6549.9,6584.2,6488.3,6570.5,1022.59591558,1538870400
2018-10-08,6567.9,6688.3,6545.0,6610.0,2498.50910751,1538956800
2018-10-09,6607.4,6618.5,6555.6,6585.1,1360.29865716,1539043200
2018-10-10,6585.6,6589.1,6441.8,6530.5,2485.6867862,1539129600
2018-10-11,6530.1,6530.1,6091.2,6150.1,7093.7413978001,1539216000
2018-10-12,6151.9,6238.5,6110.0,6192.2,1674.4137972,1539302400
2018-10-13,6192.2,6219.1,6171.7,6197.9,922.91471118,1539388800
2018-10-14,6197.8,6289.9,6150.0,6181.8,1237.4738153,1539475200
2018-10-15,6181.9,6820.0,6151.0,6438.5,11354.6185329006,1539561600
2018-10-16,6441.3,6490.0,6391.5,6460.4,3309.32489192,1539648000
2018-10-17,6460.3,6469.8,6411.9,6442.5,1684.00200096,1539734400
2018-10-18,6442.3,6487.9,6344.6,6395.4,1779.34136236,1539820800
2018-10-19,6395.2,6406.8,6352.5,6384.2,1146.64426148,1539907200
2018-10-20,6383.4,6429.7,6360.1,6412.3,778.6663109,1539993600
2018-10-21,6412.0,6457.8,6399.2,6410.0,942.92925895,1540080000
2018-10-22,6411.1,6428.7,6367.8,6409.6,1288.67517963,1540166400
2018-10-23,6408.7,6418.0,6356.2,6394.4,2065.78586984,1540252800
2018-10-24,6394.9,6466.0,6392.7,6413.9,1503.78700844,1540339200
2018-10-25,6414.0,6419.7,6356.0,6393.0,1482.41215709,1540425600
2018-10-26,6393.1,6450.0,6378.9,6409.3,1463.43499037,1540512000
2018-10-27,6409.2,6422.3,6385.0,6410.4,646.43202969,1540598400
2018-10-28,6410.3,6433.6,6388.0,6408.1,773.29146639,1540684800
2018-10-29,6408.1,6423.0,6201.0,6266.3,3557.30970795,1540771200
2018-10-30,6266.2,6299.4,6242.0,6275.0,4932.95582553,1540857600
2018-10-31,6275.1,6377.0,6205.0,6307.5,3034.35554815,1540944000
2018-11-01,6307.5,6367.7,6290.6,6339.9,1768.98645705,1541030400
2018-11-02,6341.7,6378.3,6318.2,6346.2,1764.9875909,1541116800
2018-11-03,6346.2,6347.6,6300.6,6331.4,682.84379875,1541203200
2018-11-04,6332.3,6471.6,6316.3,6419.9,1748.2959158,1541289600
2018-11-05,6419.9,6443.3,6370.2,6405.9,1246.86456552,1541376000
2018-11-06,6406.0,6455.2,6390.2,6451.3,2068.61689691,1541462400
2018-11-07,6450.3,6552.9,6448.6,6503.3,2678.44185144,1541548800
2018-11-08,6503.2,6515.7,6380.6,6408.8,2222.69047204,1541635200
2018-11-09,6408.9,6419.7,6310.0,6335.4,2192.61043191,1541721600
2018-11-10,6334.7,6375.0,6331.6,6349.0,699.4259707,1541808000
2018-11-11,6348.9,6364.5,6275.1,6358.2,757.26599104,1541894400
